HIP_number_a,HIP_number_b,distance
83613,85365,18.592794418217586
8068,14354,18.592796064922858
29735,35415,18.593231637247392
9977,16244,18.593247044631493
52154,63003,18.593571242658612
50371,59196,18.59367610765132
71683,83081,18.593677937594446
13328,14328,18.594130983594958
74911,76440,18.594710592042585
71681,83081,18.59655363021104
80883,80894,18.59673667266466
2599,13268,18.596903132722783
84380,85829,18.59697941213559
15900,16537,18.597219160381666
25473,27288,18.597401963884547
32768,42570,18.597660869059993
33347,40084,18.597900188070767
85727,98495,18.598407263786125
34834,38901,18.598561443553216
40706,42913,18.5986809252557
87261,95347,18.598944325982504
27750,28816,18.599178135224882
13288,16341,18.599525233996154
81266,84880,18.599578764475694
85727,98608,18.60000081548343
35228,46701,18.600112156840133
60823,64661,18.600902964765513
15648,22678,18.601595948946073
19860,25302,18.60160127676024
32759,40326,18.602111743851324
98066,104139,18.602441396986528
41639,45101,18.60299671299718
5434,115990,18.60386302179164
22109,25985,18.604768262250847
13244,34481,18.604827544068403
81377,85755,18.60550205085009
84380,85819,18.605623282605023
24436,27989,18.605960610568065
4427,16228,18.60642892205691
50371,59173,18.60716909119764
49637,53417,18.60727765950024
30788,31827,18.6073970006241
30788,38414,18.608472918090328
79375,79881,18.608475882133842
73165,77853,18.608648610045442
42828,48374,18.608744560837515
76669,77450,18.608804952952863
28910,35210,18.60882905152629
67457,74117,18.608909925792112
6193,12719,18.60916947154468
95241,98162,18.609477074471457
6692,13531,18.609991378257273
26069,41312,18.610094315285878
21881,23453,18.610520533915338
22109,28413,18.610524853322147
21594,27654,18.611027057912086
103089,109410,18.611409635143744
18246,19167,18.611699411951992
87220,93085,18.612147337671455
86092,94160,18.61250707037716
76219,82369,18.612607727398224
70069,75141,18.613196365974755
33160,35904,18.613242319078907
77516,80343,18.613700482077412
13147,20042,18.61381648405972
105199,116727,18.614065025672332
19780,34481,18.614338743022927
76880,82369,18.61450258828962
13268,14862,18.61471918241489
30788,38070,18.61541111685311
85112,92862,18.615571222690516
9640,17529,18.61590894884757
91792,103227,18.616030739818395
77655,85112,18.616121408833216
57669,57803,18.616145337802894
14862,47193,18.616844161874226
69713,77760,18.617088120730536
53295,54061,18.617181488860474
108874,113136,18.61719828167349
80975,83262,18.617463986604335
112029,112961,18.61891139385638
27830,32249,18.618956691141264
84880,88192,18.619089011561236
42313,45811,18.619311280318673
23767,28237,18.6193948774883
63613,75323,18.61961463308965
42568,54463,18.619955321275143
16083,21683,18.620554709138958
45238,62322,18.620915262039937
81852,99240,18.62141496758803
24010,30343,18.621489795716194
57803,60718,18.62161093528536
68933,76552,18.62167939170195
28734,35350,18.621871554554584
88048,88765,18.621873389718314
50099,65387,18.621934636662136
98412,101027,18.62202578935178
80975,86565,18.622088762346856
23364,26176,18.622524463872644
74376,74857,18.623042248182227
7607,16335,18.623365934884472
55687,61740,18.624262886964658
20711,24340,18.624519999570346
69896,98495,18.624722160954825
49029,53907,18.625084524144427
45238,46950,18.62508728832903
36773,42835,18.625181843071942
13914,15457,18.625636340706993
45556,57851,18.625797166886972
19587,25281,18.6258315723479
63613,74824,18.62583240267959
5434,115022,18.626261981019173
71762,74666,18.62654998081942
78384,78820,18.626857719862016
50191,56343,18.627260602878962
110960,116771,18.627371547987373
65109,72683,18.62829768544614
92043,98543,18.62837793195247
113186,114855,18.628441737135617
13254,17608,18.628793003189003
70753,75264,18.6290297525493
114144,114855,18.629035118291913
38901,46026,18.629050876412638
28910,35727,18.629329068702305
65387,74395,18.629575511786484
80763,86170,18.629716505319298
12394,21281,18.629756876360364
78384,78821,18.630476134204887
34444,40091,18.63049692402447
27750,33971,18.630864428628833
17529,17608,18.631668079488495
4292,14328,18.631721019327834
94481,102589,18.63173394807938
19038,22449,18.631840668873444
61622,68191,18.631936458289918
35550,40526,18.63204563725533
80628,86565,18.63207182421285
88128,92946,18.632872066594732
3031,9153,18.633105470154977
34059,40274,18.633361017590797
13879,21476,18.6333701991229
72010,78914,18.633912712963443
29735,34981,18.63453036740501
7607,15648,18.634961320988563
111123,116901,18.636147931779437
53502,59196,18.636157696100394
73714,80473,18.636232457850845
78493,82321,18.636459703131397
103089,107310,18.636522096283294
44511,46026,18.636600461504784
25606,32349,18.636709815496896
26634,34495,18.637083064165843
34059,42884,18.637244233159713
80179,84345,18.637279905230777
80112,81122,18.637329898030025
87933,92862,18.63744760722434
22797,25945,18.637509557870793
33694,37609,18.637794548152723
94114,101772,18.638034930963396
75695,76276,18.638249609294846
61622,71121,18.638375308192565
60485,70497,18.638504075815096
52419,60710,18.63872786023366
3801,13268,18.63882788494877
87833,94376,18.639136244802074
41039,44382,18.639435920581718
84573,91926,18.639558837171567
22701,26207,18.639808835734616
73199,89908,18.639852863669702
23685,30324,18.64005291061061
26176,27830,18.64013926342089
89937,114222,18.64040722405744
52727,61932,18.640638206873373
13879,17702,18.640735491739942
34481,45496,18.64114586609622
13954,17499,18.641146023326247
19812,22783,18.641348556478693
93148,102395,18.64159566646298
60351,64844,18.642128865384564
98702,110991,18.64276348108948
29038,35550,18.642782490077877
73714,76552,18.64294167574422
13879,17608,18.643477659690124
19860,25473,18.64369747641412
104234,106786,18.64373017462039
12394,112405,18.644717014684282
84573,91919,18.64559072191741
102098,109857,18.645753150684886
5372,115088,18.645982800868207
6813,8886,18.64657775714525
82020,89937,18.646720037108413
78655,86092,18.646943356576724
80170,84573,18.646980756742977
85693,92420,18.64708993210812
74117,78104,18.647933696207403
17499,18907,18.648318777650154
15549,20542,18.648910238937766
746,116727,18.64967929913363
56561,66657,18.649716710945608
76552,83081,18.649790497425577
35350,37265,18.650771392065202
7097,12828,18.65112016063714
18532,20635,18.6529324269914
39953,46515,18.653165396813733
67459,67665,18.653579961135783
39794,52102,18.653729098037065
39211,45336,18.65375029884652
104194,108917,18.65387011065144
26176,29651,18.6541277467164
46515,53773,18.654402670693422
38414,46651,18.6547198798567
16611,16870,18.654889193899308
96229,102281,18.655024113483996
5586,10340,18.655127459344428
39138,43023,18.655408380746643
68002,76552,18.655436552698454
14879,17593,18.65657963980015
88149,93747,18.656579792775112
34922,43878,18.657674307509488
22509,25247,18.657912960692638
110882,115033,18.65809877644371
69996,78914,18.658384289602186
19747,26634,18.65933611650593
95853,97433,18.660030356130967
13254,17702,18.66094275884248
57328,61394,18.66110847448779
3881,117863,18.661696476546947
105140,111954,18.661916928130502
107188,108085,18.662020688979993
52468,58484,18.662249172012057
75304,78990,18.662624151636034
44390,61281,18.662746688312417
32761,42624,18.66461503982831
69974,76219,18.664922734431
88192,88267,18.66539019794187
102098,111022,18.665516478306774
20042,24927,18.6658384579044
24340,28734,18.666009293766905
110672,113136,18.666309249581612
75141,82396,18.66637675876728
112447,118268,18.666714790240086
76127,83207,18.666762130380494
88601,93747,18.666766793774627
97165,102453,18.66688632418703
40888,50371,18.667008656229772
80331,94376,18.6678728775081
17448,23767,18.668861965764037
65936,73807,18.669091656346897
42515,46950,18.669248328705216
68895,75177,18.669294973262584
89826,95771,18.66994502672487
40702,63613,18.67023784818147
95501,101421,18.670297278727737
91117,92855,18.670328468690695
103413,111169,18.67046891537293
17531,21402,18.671127122870768
23497,25142,18.67121707523451
56922,60710,18.671228158728105
12777,17313,18.671706300552923
25859,31416,18.67208472475697
53954,60202,18.67244539830321
9598,33694,18.67265809514404
5542,14632,18.67292860437815
76371,77952,18.673167785814954
87220,88714,18.673579230665545
34481,46974,18.67387708007255
12876,23693,18.674060506168924
102098,106801,18.674162790229346
75323,81122,18.67420612234522
61622,70576,18.675169886383284
82671,88635,18.675316174315956
15416,20711,18.675687720662534
75141,75323,18.67591277712255
67464,75177,18.67670130369521
20648,26207,18.676942442841874
21589,25737,18.677374973371776
64924,69701,18.677899230537903
110003,114971,18.678280227571975
5447,118131,18.678394965969314
36795,38414,18.678502645635543
80894,81304,18.679151265516104
73334,78662,18.67948407564082
32759,40706,18.67972129026439
30772,31125,18.679926936220262
62867,67153,18.680160150037395
17573,22667,18.680931333871833
107533,116584,18.681242911204972
85693,88771,18.681570064614778
14838,20885,18.68168658366387
6692,14328,18.68199344680844
111022,112724,18.68205162423213
34059,40706,18.68215925410954
40326,48374,18.682450891301166
98761,104234,18.682820205568234
92782,116727,18.683257436515095
7007,9153,18.68402437698425
29696,33202,18.684217800390545
7294,7818,18.68425932073948
64022,71053,18.684295043910005
57851,70264,18.684514850613937
81122,85727,18.684724785835385
39138,44511,18.684745937407857
23364,26366,18.685175224788935
97886,104732,18.68525860724365
95501,101847,18.685706113575645
71352,71683,18.686513980553787
23179,26451,18.68725712105897
11783,12706,18.687741435046522
44599,58867,18.687846807757083
96275,99303,18.687885789463568
112948,116901,18.688066715847945
28199,34981,18.688129452562013
113881,114144,18.68875848413056
38170,40096,18.68884418932212
43103,44471,18.689480703873347
66821,68933,18.689603935730606
3405,110130,18.68960633790881
71352,71681,18.689925920493057
37648,38089,18.690302906957097
107310,110386,18.690454958562476
96052,102724,18.690561822912635
110386,112158,18.690812805599517
76276,79882,18.690993832571937
11313,17884,18.691571912451064
43023,46026,18.69182222796414
108917,112519,18.692021644412755
67464,75304,18.69214192385692
70753,77635,18.69242170337115
39138,51192,18.69285723774708
75501,80079,18.69305179383986
71352,75323,18.693172581159086
71762,77512,18.694637673065053
51232,63007,18.694823674697496
15520,19812,18.694837531889466
45941,56561,18.694914811688868
11345,16611,18.69525161155926
37648,41639,18.695413808570216
70327,71995,18.695629341459334
71536,78655,18.695751992187386
13061,19038,18.69577992945296
60129,66249,18.695793964819263
110386,113881,18.69606858675854
80463,83207,18.69607881002116
50371,58484,18.696965406311968
34769,35727,18.69725449840263
30867,33977,18.697358077962775
35412,40091,18.69758355614271
84012,88567,18.697622347197406
101076,104194,18.697752467662813
62322,81852,18.69793975573722
90139,96837,18.69853430792789
52154,53502,18.69904997336965
43105,51986,18.699304768578862
71908,83081,18.699464161760467
36046,42806,18.69961318875587
88601,92161,18.699860498414434
39757,40096,18.70009863308245
9009,115990,18.700551079263143
115250,116771,18.700613636110052
78933,85340,18.700704012885325
18246,20732,18.701299594947987
58001,63125,18.70132272754248
34981,40326,18.701344363924374
49841,55705,18.701437500927142
677,115919,18.701538813573844
82080,95081,18.70185445451277
9347,10826,18.702134842865515
104987,106140,18.702957370893664
11345,14135,18.703194117908396
54951,58948,18.703669338111656
69226,73555,18.703787020504322
49402,51172,18.703858644806175
62322,63724,18.704023531297516
17587,30060,18.704064872315296
101138,110351,18.70414302241366
2505,111169,18.704239975677854
27100,44626,18.7049231060193
95372,102589,18.70496425908066
55434,60202,18.70550620232237
49637,55642,18.705564586509247
77635,81377,18.70630968950153
70090,76470,18.706444880328153
91919,100453,18.70646946926808
102453,109176,18.706691451043152
42726,51986,18.707064981817833
23231,29417,18.70786283081118
91926,100453,18.708518921901607
17313,20648,18.708594445985707
107418,111944,18.708719326006236
85927,94005,18.708873791103397
91971,99639,18.7091642917679
40702,51576,18.709537111210693
69896,77952,18.71001641262526
74946,85267,18.710906966560742
3179,7818,18.711174926958567
26551,29426,18.711486392740103
90344,105199,18.711938706637834
70638,71908,18.71201959010913
70574,78384,18.712019958632418
94703,101076,18.712129264747276
75458,85670,18.712163665294383
56922,64408,18.71237432557813
73620,76333,18.713123342849816
26549,29426,18.71333001798614
60009,69896,18.713814999638647
20889,26176,18.713899134761036
12828,18724,18.713979877019813
63007,67472,18.71398553093729
13954,17608,18.71409546339094
59199,62985,18.714701503910458
86032,92043,18.715649961141686
20711,26777,18.716097712527795
49712,59449,18.716213656007383
103089,111674,18.716226508017513
4292,110991,18.716508910019236
39095,40706,18.717016947436274
12390,14879,18.717053586313643
107136,109410,18.717064077130598
22678,29696,18.7171141352541
51192,62327,18.717151617568266
24813,33485,18.717197639278957
18216,23595,18.717354539361125
77070,80816,18.717497240577753
24305,24659,18.717508143753125
87072,89112,18.717610309908633
94481,99824,18.717678610917922
70497,80331,18.71768897384037
68191,81852,18.717725705645847
85340,87936,18.718017693360743
96052,103004,18.718168742242305
82273,99240,18.718582507633645
84345,84573,18.71965593635471
103045,109139,18.719927258227194
42568,54751,18.72010059400167
51172,52727,18.720168856802687
13244,26069,18.720433529061353
114570,115088,18.720453425152506
22449,26563,18.720892070824313
49712,57851,18.72101668331762
61622,70574,18.721329832472207
51172,55705,18.721984928659378
36188,36962,18.72214317901555
85696,89341,18.72235663280374
8796,15416,18.72259344861741
13954,19860,18.724548743086757
79375,84514,18.724673745913005
84514,90135,18.72479598135429
14838,20894,18.725049551221577
78662,90797,18.725288594737975
31407,42536,18.725767135997387
59196,69191,18.725795582378787
68895,70104,18.725828120827387
57936,62867,18.725864599317774
47175,56480,18.726170101466394
26366,27830,18.726234316839896
8645,12706,18.726740061216773
32578,39211,18.726834515193776
107310,114155,18.727027209097667
1473,7607,18.72777946598257
57581,70638,18.72800992131076
61317,61394,18.729667912449827
4151,113919,18.729702652694577
87261,93864,18.72994661570307
61789,64962,18.73009065677625
77257,77512,18.730347872410942
42536,50847,18.73053291578507
69483,78592,18.730923788268328
8903,15110,18.730994166080524
11484,13701,18.73146484547269
74392,77516,18.732927073413485
5348,113638,18.733472953556316
59196,61585,18.733520787682565
41307,47431,18.7338647683735
107533,112724,18.73443281035313
35205,40096,18.73459736928054
80000,87294,18.734680721862816
91971,99675,18.73489551762575
86486,93174,18.73597177360467
77512,81126,18.7365211715239
63003,65936,18.737490110654868
6813,117863,18.737825119789015
80170,86032,18.73944645357715
2912,115623,18.739509236864908
27321,30277,18.739751339712953
44471,51233,18.73992101545578
28199,34059,18.740345947310082
69112,92782,18.740994868887682
70576,78384,18.741034505145898
68191,70576,18.74199840725276
53740,56922,18.742065443331043
8886,22783,18.7422656626399
80569,86565,18.742452186216862
52370,60710,18.742727007417336
9480,14328,18.74281884707622
63608,66006,18.7430116100642
3881,10670,18.7432125331941
110882,116928,18.743286268995316
5542,15520,18.7436167515019
76669,80816,18.74384696194355
34693,36425,18.744108884850412
59196,68702,18.744255634263144
101474,105502,18.744278180137886
10340,16281,18.744601717484645
33579,39906,18.744820634297838
96441,102589,18.74485624249534
23595,25985,18.745136023293536
3693,115623,18.74527160495242
2081,7588,18.74541956117183
39903,51849,18.745983970559394
4292,7513,18.74600953954695
34769,41307,18.746024228173027
17499,22667,18.74610302393627
36514,43825,18.746144929807233
30419,34088,18.746409283184136
70069,80000,18.746777018310425
36514,42884,18.746983598661238
52633,60718,18.74712821227162
93747,93805,18.747188209848513
14576,17702,18.747213266297695
45493,51658,18.747448710919453
84345,87998,18.747982827847494
31832,37629,18.748107171298468
14382,18532,18.7483945001579
67153,73714,18.748447413912704
19849,22509,18.748538595173358
114421,117452,18.748573387941505
76600,83574,18.74868961387434
38089,45448,18.74894373089512
20455,26777,18.74918276537428
81065,85727,18.749585251161875
16245,27530,18.750219724116192
70104,74857,18.751693085217447
54061,67627,18.751884028150144
44382,61199,18.75195484886489
67669,75177,18.75210478320747
42568,44191,18.75237033709307
93244,96468,18.752574222374005
78914,86670,18.752676984249558
64238,69974,18.752785044198635
13701,17651,18.752885572776545
94481,102724,18.753062869336244
47029,51459,18.753090613033095
111169,115088,18.75319458202641
72622,78265,18.75357252291111
2912,7607,18.754033911720683
25473,28103,18.754560787147938
58948,61740,18.754569253186624
100345,106723,18.754967246648516
9009,11313,18.755043433538358
90830,98761,18.75542838980833
27072,30867,18.755441828509756
95585,100310,18.75657160357569
95372,101867,18.75659853877752
15474,20535,18.75669009487992
93148,98761,18.75679194116273
112029,114724,18.75705177358526
47854,58484,18.75768534019664
26551,30324,18.75786798617606
63945,67786,18.75813350301416
16341,22109,18.759079147873685
26549,30324,18.759566384548144
62012,71536,18.759693482082383
74392,80975,18.759834638907037
51849,61199,18.759916357205736
44191,46974,18.760337543248763
34693,40167,18.760682426460217
45080,46651,18.760706096099284
11313,15416,18.760911832452038
77952,85792,18.761030460030167
101027,107556,18.761312555445883
36284,37447,18.761481625703222
44382,59072,18.761534458531166
28816,33971,18.7615987181967
54301,61622,18.762543546111548
104060,105199,18.76272046351755
80473,86263,18.76289059708533
30883,36850,18.76345083540748
78401,84893,18.763488937097083
72622,78990,18.763593262307925
17313,20455,18.76383007907756
38901,41039,18.764130751018804
104194,109410,18.76431965841361
57936,59449,18.764379963622336
43105,54463,18.765688182954197
15197,16083,18.765703099674997
73620,79593,18.766011840631727
30343,37740,18.766175493177656
76267,81833,18.766602542473176
26563,32349,18.76662301327119
74392,80815,18.766806029729267
71284,73695,18.766823211913792
59747,68002,18.766939506727052
50847,51986,18.767087896683602
68002,76297,18.767697486697738
26634,30324,18.767849054497006
95771,101958,18.76803295218429
78265,84970,18.76863154473917
76267,80704,18.769144157199214
53253,62012,18.769833460877788
80911,85792,18.770099136282546
16083,20635,18.77011552196165
18673,24927,18.770747209115534
22957,28734,18.770752666437513
102098,109492,18.770957102821548
30788,34045,18.770999943076156
50799,54463,18.771302611151878
93683,94005,18.771305910695034
75304,78933,18.77174784981973
3031,6813,18.77178002476718
86092,95241,18.7718847129674
63007,75323,18.77210500147262
46651,46974,18.772262318862957
6813,14576,18.772349975947805
88794,96052,18.773071358815123
94376,107259,18.773213313873235
62434,71536,18.773255843585602
81497,90905,18.773269920373494
15648,23453,18.773623668578782
27628,34834,18.774121157474294
83262,86032,18.7743692828663
9153,9640,18.774631928912488
71352,76470,18.77472511254647
65378,66458,18.774727759724943
79374,83574,18.77476375246463
46026,51069,18.77514158584989
78592,83207,18.775462501572516
54301,61932,18.775540951479783
25945,31978,18.77614372445927
26551,29038,18.776168488655003
75177,82671,18.776505953419846
98162,104139,18.777157665758295
84969,93148,18.777166985816812
104858,106786,18.777191994938516
50555,59929,18.77768761021195
26549,29038,18.777812730985502
70090,77634,18.777837106792173
87933,95372,18.779939616396735
36431,40091,18.78042323026922
68520,72125,18.78061949754136
94713,96275,18.780622765081468
26594,28103,18.78090805100798
17304,18543,18.780999425173658
89341,93174,18.78151934542429
31681,37279,18.7816680466847
86092,95294,18.781813183432057
34769,40526,18.78202377478255
63003,74824,18.78210888577911
36795,39429,18.782377936578218
90289,93825,18.78259649532192
68191,70104,18.78291949377684
78918,83153,18.78319500376236
23453,29696,18.783987652750323
82363,93148,18.784281778840832
104060,106801,18.78481990483271
47310,49841,18.785038379166433
102624,106723,18.785213682372337
91971,98543,18.785608723937877
68002,71908,18.786081711141403
19921,30438,18.786252336721233
67472,75304,18.786412493286107
14576,17608,18.786802374107904
93194,98337,18.786964465139906
35264,43023,18.78717514569126
59173,69191,18.78727650695436
20635,26777,18.787367275303225
63125,71075,18.787475546326135
25985,30772,18.787601021347406
12706,18255,18.788216037840044
25428,26207,18.78821699892198
23123,25945,18.788848203061235
114144,115033,18.788883476055716
92161,92791,18.789275314728002
12390,16852,18.78976679602836
23685,29735,18.790818062409816
90135,92041,18.79087893987421
88267,91262,18.79168310928264
36431,43409,18.79170237628638
92791,97679,18.7919121199638
115102,116971,18.792192298992042
13701,19587,18.792651167046163
30772,37447,18.7928511954904
96468,96837,18.79290353731224
14879,18543,18.793228512382463
71284,78493,18.79497122476866
68245,76829,18.795008332284077
65109,69191,18.795320535297382
38518,45856,18.797541262410753
70104,76945,18.79775574321944
39794,51192,18.797924076223012
39794,48774,18.798609932859122
67472,75177,18.798717793896092
92043,94713,18.79876873194366
71795,75695,18.798901875659404
51069,57283,18.800029555919455
59173,61585,18.800072935114805
43783,56561,18.800093342874867
1366,5542,18.800449839503084
6867,9236,18.800471546921397
31827,37229,18.801639130495456
77257,80628,18.80163947592566
67786,75177,18.80175658222083
85693,91262,18.801812164692357
78655,78820,18.80223817167953
20542,26207,18.80240866273228
20889,25336,18.802506770734738
1473,113919,18.802606626262737
75177,80473,18.802705630110072
27100,41037,18.803042326514113
81065,90797,18.80342332621633
18614,20648,18.803612172689288
12387,17378,18.803690487910867
88048,88839,18.804060699332737
63724,67669,18.804487391786274
70264,80000,18.80455795390166
36795,42828,18.805355908091148
79593,84880,18.805371411742904
16335,22678,18.80565012055196
78655,78821,18.805814458953563
39903,42312,18.806149310362308
57803,65109,18.806402589211263
74857,80975,18.80646463070321
42624,50799,18.806844317900733
87108,88886,18.8071011983256
3821,10340,18.807168317477466
3405,114421,18.80744714640443
23607,26736,18.80749261312472
37648,42884,18.807867507960744
79882,80463,18.80827456404724
88635,95347,18.80849525298856
78384,86170,18.80851455869886
31685,32607,18.808649954326526
47431,52009,18.80871875441833
93542,98688,18.80872650329845
77840,80628,18.80895191626485
5896,10602,18.809074832923617
64408,72104,18.809076583121705
92088,98068,18.80913612683176
18673,24305,18.80995390141308
65477,66458,18.81047764730926
86486,94160,18.810662782277056
59199,64408,18.81101738129244
39903,49712,18.811435263510404
86974,88771,18.81176839641994
102333,109111,18.81192476681481
98066,105140,18.812061869525845
88886,95771,18.812081468923267
104194,111841,18.81213472421849
7083,8928,18.812204079539306
35363,43023,18.812228640784433
40888,45556,18.812251469970935
14135,19860,18.81307120371022
21881,28734,18.813102034161634
100587,107354,18.813291286029504
78401,84970,18.813545835757107
67464,68702,18.813718985913606
61966,68282,18.81442058779822
34444,34899,18.81447436440745
35210,38414,18.814551160567667
95294,98688,18.814778630959708
48319,54539,18.815482816283744
20648,26176,18.81563804860834
26237,31216,18.815719179839814
40167,46146,18.81576547561919
65936,70069,18.81583676149747
32761,43878,18.815841040741855
73165,76880,18.81649764778095
17702,22678,18.81679023118973
15863,18246,18.816941665381375
102485,108085,18.817074459641063
59173,68702,18.81712579948703
22957,23875,18.817839926428636
50191,54463,18.818466854056528
102333,109908,18.81861426091498
34834,37677,18.818952052710078
31685,36917,18.819826088368213
56211,60485,18.819924334810604
50099,72370,18.82025722475987
31416,38835,18.820556576498028
88714,98608,18.820572522024104
23497,24813,18.821040891592485
86670,93506,18.821130415627685
32607,41039,18.82113608402898
86092,87072,18.821145715098716
103413,106140,18.821437697915353
111497,112211,18.821571696962096
60129,66006,18.82322733348833
7513,13268,18.82351663015143
42570,50799,18.8235333845589
23875,29735,18.823569416306132
33160,38070,18.82385982028656
4422,116805,18.824018438747306
30419,37279,18.824101670844154
81693,88794,18.824169853489472
106723,113136,18.824274176779863
6686,9640,18.824878201997482
21444,27366,18.8254293539495
112623,113246,18.82597686072838
1366,115623,18.82627089681022
40888,59929,18.82671871815302
69191,76297,18.826851865158446
59449,65936,18.826945613634553
23497,27639,18.827805922067256
81693,84345,18.828426549497912
27810,35205,18.828443495376952
63945,72683,18.82879081888666
82545,90185,18.828803362181713
21589,25281,18.828829096712678
25945,30419,18.828949497202487
68895,73334,18.82903337341395
27913,33018,18.829574490552464
44599,48774,18.831203853882815
34899,34981,18.831363357707346
33160,40084,18.831471084007738
34495,43023,18.831660973889992
21881,24813,18.83208040184565
28816,29807,18.834097162552798
677,113726,18.834123878819085
80047,85727,18.834494124926355
47758,48374,18.835689802531185
19811,25428,18.835717619915695
79882,80473,18.836322974029585
97679,100453,18.836670309779375
54182,55687,18.837119013958652
94713,102724,18.83754572862483
24927,30788,18.837739649155257
15648,23040,18.8380706760706
74824,81122,18.838617415826523
66234,75458,18.838881126234742
66657,75264,18.83889988607729
3092,115250,18.84023866837992
71536,76705,18.840285511336464
69673,72220,18.84063341639178
40702,46974,18.84069534075878
40096,43783,18.841896671130534
64004,67669,18.842287406968346
25473,25539,18.842287705136034
71860,78918,18.84245506057827
17573,18907,18.843195585259217
92862,102098,18.843298229463354
31407,40096,18.843376215731986
84880,91117,18.843435702142155
80112,85696,18.843533900246495
42911,47310,18.843775257279447
80816,84606,18.844399580750267
94141,100310,18.844579434004398
97938,104521,18.844706517296647
52727,62012,18.844853567447544
68702,71352,18.845546994419095
77622,78207,18.845971801520026
113136,115738,18.84654020570889
24436,26207,18.84679696516978
50371,63613,18.84719928877468
81008,86742,18.84724378132346
4422,7513,18.847281656598174
17358,24813,18.847825725884455
8832,9977,18.848632199027257
16244,23767,18.84893496919729
58484,61966,18.849102021141178
53773,61789,18.84943397719928
65109,71121,18.849638365950714
17358,24340,18.849685215999482
70300,78384,18.850240128960483
27890,38827,18.850261003876668
103045,108874,18.850343169407545
24305,26634,18.850680896608196
28910,30277,18.850757748280515
53502,53740,18.85092505223422
9505,14817,18.850953043121148
14862,115088,18.85123696625433
24845,30772,18.851303258598623
110386,115623,18.851329975577656
93194,96441,18.851456938981908
26207,29417,18.8514673618974
39138,51839,18.851928973588755
85696,92041,18.851977873420314
67665,73695,18.852504765483534
17531,22667,18.85255455293012
103089,106801,18.852610352213663
20732,25473,18.85303053070548
70264,82363,18.853412426706832
1366,111944,18.854684021942425
18255,23231,18.85515346481309
96483,103045,18.8552571796632
107348,110672,18.85529020497453
46390,47508,18.85554782704639
11569,15863,18.855791896504854
110130,116602,18.855901090361087
5542,114570,18.85632549001123
5742,7007,18.85633243297669
38500,47391,18.856438968092608
23362,29735,18.85664304389794
54879,56127,18.857249844446365
46733,61281,18.857305577812763
17313,24340,18.857394631194175
27321,36377,18.857409209095366
96468,101421,18.857803281284482
61966,74946,18.85849987094795
86736,93683,18.858531331234907
97165,102422,18.858724295860053
7513,13061,18.858756865239958
53773,61932,18.85881528296873
44816,51192,18.858876414451498
90098,95294,18.859166853278943
109754,110991,18.859834457927793
73473,79593,18.86025330603871
22667,26311,18.8612144344944
48374,52502,18.86164249990801
34059,43937,18.8617639034959
89826,92161,18.862167238448993
20455,25336,18.86252518774046
52727,57363,18.863117498289434
21683,26594,18.863129486735424
113186,115033,18.863303522382925
15416,20635,18.863482282571265
86092,89931,18.863549007167784
70264,82273,18.863842632669844
62322,74824,18.86403105990662
74376,82671,18.86412369901421
94779,99303,18.864585837756955
54182,56633,18.86500040276868
50099,62434,18.86526629465474
16852,20732,18.865454352714654
75695,81126,18.865669158827973
72571,78933,18.86578374421043
15900,21421,18.86590375941071
75264,83081,18.865988077831997
1067,7097,18.866031090999332
49641,52943,18.867098174337187
37447,37648,18.867443635283195
35412,36377,18.86754363201896
107310,107315,18.867625460023017
20713,23015,18.867688090953273
36962,41075,18.867766626099947
2081,112623,18.868063777712493
24927,25281,18.86811933294752
50676,61966,18.868344349196214
2505,11569,18.86850430998909
36917,37447,18.86860654055095
35210,40706,18.869011668682532
57363,70638,18.869207661458372
27628,31407,18.869548680532436
28816,34981,18.869550283861816
14838,19860,18.870048080156938
58867,69191,18.871022316112104
107418,116727,18.871026664277753
77233,77516,18.87116430578553
48402,57399,18.871883410516
21402,26311,18.872117018122417
122,110130,18.872152351260798
28199,28816,18.872207026227194
21763,26563,18.872236671645158
88192,90595,18.872767356965774
78554,83000,18.872918800511282
75458,86614,18.872927602373906
67457,75177,18.873679773682365
4422,110991,18.873816623413543
61394,67459,18.87416252841984
76829,77952,18.87419693493273
77450,83000,18.874245228622506
54872,61394,18.874265550043727
31681,34769,18.875733326362376
49712,58758,18.87625752087301
40096,46701,18.876840682260983
32607,45496,18.87747780395694
9480,117863,18.877641165098932
97804,102281,18.877682429847905
38455,46651,18.877801797259302
95294,98162,18.878111594152053
25044,29735,18.878419581877246
23040,27639,18.878442822211053
52154,61585,18.878515911676967
36917,38089,18.87859833655904
92791,98055,18.878681167968452
45080,57363,18.878704925406836
89678,91726,18.87924465581047
84970,92041,18.87950321331142
9640,9884,18.879568937439554
51576,52633,18.879739780459264
7818,15648,18.879817407801525
677,112051,18.879828512680703
86414,95853,18.880173032770287
96683,99848,18.880379735398666
10644,14838,18.880659676930353
46651,52154,18.880959796150176
36046,36284,18.8812981808109
5542,16228,18.881439311828174
84345,88794,18.881666007908933
89908,105199,18.881691028647033
13879,17847,18.881785404421382
26551,31827,18.881872189309007
45856,59929,18.881880840921596
19860,25813,18.882309188129586
27673,27913,18.882575015970083
75177,82729,18.882915701697033
77450,79119,18.88333404374409
68191,68282,18.883674675464434
37173,40096,18.883698479421312
38164,46701,18.883716076094366
93194,93747,18.883736936494685
